customer_id,gender,usia,kota,tenure_bulan,paket,jenis_jaringan,kuota_gb,biaya_bulanan,punya_streaming_bundle,punya_ewallet_linked,metode_bayar,jumlah_komplain_6bln,skor_kepuasan_csat,pernah_upgrade_paket,total_pemakaian_data_gb,frekuensi_login_app,churn
CUST-03780,Male,28,Bandung,71,Pascabayar,5G,5,214.18,No,No,Auto-debit,0,4.0,No,7.82,11,0
CUST-03781,Male,44,Semarang,24,Prabayar,4G,10,202.49,No,Yes,Kartu Kredit,1,4.0,Yes,2.3,6,0
CUST-03782,Male,38,Surabaya,60,Hybrid,4G,25,260.85,Yes,Yes,E-Wallet,2,5.0,No,13.93,9,0
CUST-03783,Female,36,Jakarta,45,Prabayar,4G,50,136.84,Yes,No,Transfer Bank,0,4.0,Yes,16.14,11,0
CUST-03784,Female,56,Lainnya,70,Pascabayar,4G,100,80.72,No,Yes,Kartu Kredit,1,4.0,Yes,63.2,6,0
CUST-03785,Female,63,Lainnya,24,Prabayar,4G,25,138.3,No,Yes,Transfer Bank,0,5.0,Yes,34.67,7,0
CUST-03786,Male,18,Yogyakarta,43,Pascabayar,5G,Unlimited,129.13,No,No,E-Wallet,2,4.0,Yes,10.42,11,0
CUST-03787,Male,39,Jakarta,49,Pascabayar,5G,25,331.81,Yes,No,Kartu Kredit,0,3.0,No,8.62,6,0
CUST-03788,Female,23,Jakarta,11,Prabayar,5G,50,181.49,Yes,Yes,Kartu Kredit,1,3.0,Yes,23.55,14,0
CUST-03789,Male,38,Jakarta,55,Pascabayar,Fiber,5,56.6,Yes,No,Auto-debit,1,1.0,No,4.07,5,0
CUST-03790,Male,47,Lainnya,10,Hybrid,4G,5,184.6,Yes,No,Kartu Kredit,4,3.0,No,8.45,9,0
CUST-03791,Male,37,Lainnya,59,Prabayar,4G,10,220.32,Yes,No,Auto-debit,2,4.0,No,6.23,9,1
CUST-03792,Male,32,Medan,9,Prabayar,5G,5,205.29,No,No,Kartu Kredit,0,2.0,Yes,8.07,7,0
CUST-03793,Female,32,Lainnya,12,Prabayar,5G,Unlimited,199.95,No,Yes,E-Wallet,1,3.0,No,5.1,7,0
CUST-03794,Female,32,Jakarta,35,Pascabayar,5G,50,153.32,Yes,No,Transfer Bank,0,3.0,Yes,1.9,9,0
CUST-03795,Male,33,Medan,13,Pascabayar,Fiber,Unlimited,126.29,Yes,Yes,Auto-debit,0,5.0,No,21.33,6,0
CUST-03796,Female,35,Jakarta,5,Prabayar,4G,10,78.39,Yes,Yes,Auto-debit,0,2.0,No,7.37,5,0
CUST-03797,Male,50,Surabaya,3,Prabayar,5G,5,268.71,No,Yes,Transfer Bank,2,,No,59.57,12,1
CUST-03798,Male,22,Lainnya,20,Pascabayar,Fiber,10,174.24,Yes,Yes,E-Wallet,0,2.0,No,1.22,4,0
CUST-03799,Male,19,Lainnya,35,Prabayar,4G,5,108.06,No,Yes,Transfer Bank,1,1.0,No,14.04,6,0
CUST-03800,Female,42,Jakarta,3,Prabayar,5G,10,145.91,No,Yes,Kartu Kredit,0,3.0,No,18.21,9,1
CUST-03801,Female,50,Jakarta,9,Prabayar,4G,5,78.76,No,No,Kartu Kredit,0,4.0,Yes,9.15,7,0
CUST-03802,Female,30,Semarang,44,Pascabayar,4G,10,145.32,Yes,No,E-Wallet,2,3.0,No,6.31,3,0
CUST-03803,Male,27,Jakarta,22,Hybrid,4G,50,234.39,No,Yes,Kartu Kredit,0,5.0,No,12.07,4,0
CUST-03804,Male,47,Medan,54,Pascabayar,5G,Unlimited,184.96,Yes,No,Kartu Kredit,0,4.0,No,4.1,9,0
CUST-03805,Female,36,Semarang,60,Prabayar,5G,10,216.96,No,No,Kartu Kredit,0,1.0,No,31.47,7,1
CUST-03806,Male,52,Surabaya,2,Pascabayar,Fiber,Unlimited,209.79,No,Yes,Transfer Bank,0,3.0,Yes,0.41,7,0
CUST-03807,Male,24,Surabaya,68,Prabayar,5G,100,167.72,No,Yes,Transfer Bank,2,1.0,Yes,0.2,10,0
CUST-03808,Female,23,Jakarta,49,Hybrid,4G,5,130.17,No,No,E-Wallet,0,1.0,Yes,17.65,9,0
CUST-03809,Female,43,Lainnya,59,Prabayar,Fiber,5,117.44,No,Yes,Auto-debit,1,2.0,No,6.58,12,1
CUST-03810,Male,36,Bandung,34,Hybrid,4G,5,260.25,No,Yes,E-Wallet,0,4.0,No,18.03,5,0
CUST-03811,Male,52,Semarang,0,Hybrid,5G,100,176.99,No,Yes,Transfer Bank,0,1.0,No,22.71,9,0
CUST-03812,Female,41,Surabaya,63,Hybrid,4G,100,171.16,Yes,No,Auto-debit,1,5.0,No,14.89,7,0
CUST-03813,Male,34,Makassar,40,Prabayar,5G,Unlimited,176.52,Yes,Yes,Transfer Bank,2,3.0,Yes,34.84,9,0
CUST-03814,Male,25,Jakarta,2,Pascabayar,Fiber,50,122.91,Yes,No,Transfer Bank,1,2.0,No,32.91,3,0
CUST-03815,Male,25,Jakarta,11,Pascabayar,4G,5,166.56,Yes,No,Transfer Bank,0,1.0,No,9.77,13,0
CUST-03816,Male,53,Yogyakarta,14,Prabayar,5G,Unlimited,103.2,Yes,Yes,E-Wallet,1,2.0,No,5.72,4,1
CUST-03817,Female,28,Yogyakarta,27,Prabayar,5G,Unlimited,112.71,Yes,No,Auto-debit,1,5.0,No,57.56,6,0
CUST-03818,Female,41,Surabaya,31,Pascabayar,4G,100,188.37,Yes,Yes,E-Wallet,0,3.0,No,16.2,10,0
CUST-03819,Female,56,Surabaya,30,Hybrid,4G,Unlimited,174.21,No,No,Transfer Bank,0,1.0,Yes,55.31,6,0
CUST-03820,Male,60,Lainnya,62,Pascabayar,5G,10,191.03,No,Yes,E-Wallet,1,5.0,No,3.47,8,0
CUST-03821,Male,30,Jakarta,67,Prabayar,4G,50,203.08,No,No,Transfer Bank,1,1.0,Yes,34.68,10,0
CUST-03822,Female,23,Jakarta,48,Pascabayar,4G,50,123.49,Yes,Yes,Transfer Bank,1,3.0,No,3.28,8,0
CUST-03823,Male,54,Bandung,45,Prabayar,5G,10,140.62,Yes,Yes,Transfer Bank,2,2.0,Yes,31.25,7,0
CUST-03824,Female,50,Surabaya,62,Prabayar,5G,Unlimited,184.69,No,No,Transfer Bank,2,3.0,No,17.48,7,1
CUST-03825,Female,33,Semarang,19,Pascabayar,4G,50,97.61,No,No,E-Wallet,0,3.0,Yes,5.96,5,0
CUST-03826,Male,45,Makassar,40,Pascabayar,Fiber,Unlimited,32.0,Yes,No,Transfer Bank,2,3.0,No,2.04,12,0
CUST-03827,Female,26,Medan,46,Pascabayar,Fiber,10,63.57,Yes,Yes,Kartu Kredit,1,5.0,Yes,1.69,8,0
CUST-03828,Female,50,Semarang,20,Pascabayar,Fiber,25,110.7,No,Yes,Auto-debit,0,1.0,No,20.96,5,0
CUST-03829,Male,52,Bandung,68,Prabayar,5G,Unlimited,124.41,No,Yes,E-Wallet,1,4.0,No,13.77,6,0
CUST-03830,Female,32,Yogyakarta,16,Pascabayar,4G,10,163.68,No,Yes,Kartu Kredit,0,4.0,Yes,8.94,10,0
CUST-03831,Male,40,Jakarta,4,Prabayar,4G,50,221.87,Yes,No,Auto-debit,1,5.0,No,5.11,7,0
CUST-03832,Female,33,Surabaya,23,Hybrid,Fiber,100,127.71,Yes,No,Auto-debit,1,5.0,Yes,14.96,5,0
CUST-03833,Female,19,Makassar,58,Hybrid,Fiber,100,106.74,Yes,Yes,E-Wallet,1,2.0,No,13.79,10,0
CUST-03834,Male,23,Surabaya,26,Hybrid,5G,100,78.53,No,Yes,Transfer Bank,1,3.0,No,12.28,5,0
CUST-03835,Female,63,Jakarta,15,Hybrid,5G,50,101.25,Yes,Yes,Transfer Bank,2,1.0,No,0.08,10,0
CUST-03836,Male,39,Surabaya,62,Pascabayar,4G,5,100.51,Yes,Yes,Auto-debit,2,5.0,No,0.06,8,0
CUST-03837,Female,24,Makassar,11,Prabayar,5G,10,149.16,No,No,E-Wallet,0,5.0,No,16.95,10,0
CUST-03838,Female,20,Jakarta,11,Pascabayar,4G,100,100.72,Yes,Yes,E-Wallet,0,5.0,No,52.2,8,0
CUST-03839,Female,34,Yogyakarta,64,Prabayar,5G,50,121.54,Yes,Yes,Kartu Kredit,1,3.0,No,13.31,7,0
CUST-03840,Female,64,Yogyakarta,23,Pascabayar,5G,25,115.91,No,Yes,Transfer Bank,0,5.0,No,1.41,9,0
CUST-03841,Male,36,Semarang,0,Prabayar,5G,Unlimited,142.3,No,Yes,Kartu Kredit,3,3.0,Yes,1.95,8,1
CUST-03842,Female,64,Jakarta,31,Hybrid,5G,25,180.4,No,Yes,E-Wallet,0,1.0,No,9.53,7,0
CUST-03843,Male,41,Lainnya,53,Pascabayar,5G,25,166.44,Yes,Yes,Kartu Kredit,2,3.0,No,10.38,8,0
CUST-03844,Female,53,Jakarta,54,Pascabayar,4G,25,92.16,No,Yes,Transfer Bank,0,1.0,Yes,14.22,5,0
CUST-03845,Male,54,Lainnya,6,Prabayar,4G,25,109.42,No,No,E-Wallet,0,1.0,No,29.65,10,0
CUST-03846,Female,19,Makassar,20,Pascabayar,4G,50,195.39,No,Yes,Auto-debit,1,3.0,No,,11,0
CUST-03847,Male,18,Jakarta,44,Hybrid,4G,Unlimited,215.85,Yes,No,Auto-debit,0,2.0,Yes,13.3,5,0
CUST-03848,Female,61,Yogyakarta,47,Prabayar,4G,Unlimited,73.35,No,Yes,E-Wallet,1,1.0,No,16.97,8,0
CUST-03849,Male,61,Medan,44,Prabayar,4G,25,68.56,No,Yes,Kartu Kredit,1,2.0,No,0.69,13,0
CUST-03850,Female,24,Bandung,24,Prabayar,5G,25,263.94,No,No,Kartu Kredit,0,3.0,Yes,30.14,7,1
CUST-03851,Male,48,Bandung,62,Pascabayar,4G,Unlimited,78.95,No,Yes,Transfer Bank,0,2.0,Yes,29.71,4,0
CUST-03852,Male,61,Semarang,5,Pascabayar,5G,50,97.01,Yes,Yes,Kartu Kredit,0,3.0,No,6.76,9,0
CUST-03853,Male,62,Yogyakarta,59,Pascabayar,5G,10,123.02,No,Yes,E-Wallet,1,2.0,No,14.44,11,1
CUST-03854,Male,31,Lainnya,67,Prabayar,4G,50,95.27,Yes,Yes,Kartu Kredit,1,2.0,No,1.07,5,0
CUST-03855,Female,56,Surabaya,49,Prabayar,4G,100,97.89,Yes,No,Transfer Bank,2,3.0,No,0.99,4,0
CUST-03856,Male,48,Semarang,30,Hybrid,4G,25,98.08,No,Yes,Kartu Kredit,1,1.0,Yes,23.05,8,0
CUST-03857,Male,61,Makassar,27,Pascabayar,4G,50,149.01,No,Yes,Kartu Kredit,0,4.0,No,1.85,11,0
CUST-03858,Male,24,Makassar,31,Prabayar,5G,100,61.96,No,No,Kartu Kredit,1,2.0,Yes,4.18,6,0
CUST-03859,Male,46,Medan,11,Prabayar,Fiber,5,195.44,No,Yes,E-Wallet,0,5.0,Yes,2.85,9,0
CUST-03860,Female,19,Bandung,15,Prabayar,4G,Unlimited,34.43,No,Yes,Transfer Bank,0,2.0,Yes,10.41,8,1
CUST-03861,Female,34,Yogyakarta,45,Pascabayar,4G,5,68.63,No,Yes,E-Wallet,2,1.0,Yes,65.39,5,1
CUST-03862,Male,18,Surabaya,39,Pascabayar,4G,5,250.65,No,No,E-Wallet,0,3.0,No,6.81,9,0
CUST-03863,Female,38,Jakarta,35,Pascabayar,4G,10,111.42,No,No,Auto-debit,0,5.0,No,8.69,10,0
CUST-03864,Female,56,Medan,34,Pascabayar,Fiber,5,274.02,Yes,No,Auto-debit,0,3.0,Yes,23.43,8,0
CUST-03865,Female,48,Surabaya,5,Hybrid,5G,50,106.95,No,Yes,E-Wallet,0,2.0,No,16.54,5,1
CUST-03866,Female,32,Jakarta,62,Prabayar,5G,50,55.46,No,Yes,E-Wallet,1,5.0,No,61.11,4,0
CUST-03867,Female,38,Jakarta,68,Prabayar,Fiber,25,52.64,No,No,Transfer Bank,0,3.0,Yes,50.71,7,0
CUST-03868,Male,35,Makassar,17,Prabayar,5G,Unlimited,134.96,No,No,Auto-debit,1,3.0,No,0.11,3,0
CUST-03869,Female,52,Lainnya,22,Hybrid,4G,10,55.0,Yes,Yes,Transfer Bank,1,1.0,Yes,2.54,10,0
CUST-03870,Male,30,Bandung,45,Pascabayar,5G,Unlimited,96.2,No,Yes,Kartu Kredit,1,4.0,No,6.25,6,0
CUST-03871,Male,22,Jakarta,0,Pascabayar,5G,50,176.18,No,Yes,Auto-debit,1,1.0,No,43.12,10,0
CUST-03872,Female,41,Lainnya,7,Pascabayar,4G,100,147.25,Yes,Yes,Auto-debit,0,4.0,No,44.02,15,0
CUST-03873,Male,57,Surabaya,64,Prabayar,5G,Unlimited,118.0,No,Yes,E-Wallet,0,5.0,No,68.81,10,0
CUST-03874,Female,40,Lainnya,12,Prabayar,5G,10,140.67,No,No,Kartu Kredit,2,3.0,No,2.08,13,1
CUST-03875,Female,27,Medan,41,Pascabayar,4G,5,178.04,Yes,No,Auto-debit,0,3.0,No,16.95,6,0
CUST-03876,Female,20,Jakarta,63,Hybrid,5G,100,110.05,No,Yes,Kartu Kredit,0,5.0,Yes,0.55,10,0
CUST-03877,Male,62,Medan,52,Prabayar,4G,50,193.02,Yes,Yes,Transfer Bank,0,2.0,No,2.98,3,0
CUST-03878,Male,53,Surabaya,19,Prabayar,4G,10,134.87,No,Yes,Auto-debit,1,1.0,No,59.41,8,0
CUST-03879,Male,25,Yogyakarta,10,Hybrid,4G,Unlimited,211.92,No,Yes,Auto-debit,1,5.0,No,33.53,8,0
CUST-03880,Female,21,Jakarta,51,Pascabayar,5G,100,140.09,Yes,Yes,Kartu Kredit,3,2.0,Yes,14.1,6,0
CUST-03881,Male,24,Lainnya,29,Pascabayar,Fiber,50,68.85,Yes,Yes,Auto-debit,1,5.0,Yes,1.49,9,0
CUST-03882,Female,35,Yogyakarta,69,Prabayar,5G,5,95.16,Yes,No,Transfer Bank,0,1.0,Yes,6.07,7,0
CUST-03883,Male,56,Lainnya,46,Prabayar,5G,Unlimited,132.25,No,No,Auto-debit,0,2.0,Yes,11.97,9,0
CUST-03884,Male,25,Lainnya,0,Prabayar,4G,50,359.26,No,No,E-Wallet,4,5.0,No,16.16,9,1
CUST-03885,Male,56,Jakarta,18,Prabayar,5G,50,91.85,No,No,Auto-debit,2,2.0,No,10.02,7,0
CUST-03886,Male,18,Medan,53,Pascabayar,4G,5,319.61,No,No,Transfer Bank,0,2.0,No,7.01,11,0
CUST-03887,Male,52,Lainnya,50,Pascabayar,5G,100,201.46,No,No,Transfer Bank,1,2.0,No,10.42,8,0
CUST-03888,Male,31,Bandung,53,Pascabayar,5G,Unlimited,205.57,No,No,Kartu Kredit,0,4.0,No,10.16,9,0
CUST-03889,Female,63,Jakarta,16,Prabayar,4G,100,178.36,Yes,Yes,Kartu Kredit,1,4.0,Yes,10.18,8,0
CUST-03890,Female,40,Surabaya,17,Prabayar,Fiber,25,306.84,No,Yes,E-Wallet,0,4.0,No,7.82,6,0
CUST-03891,Female,30,Jakarta,15,Pascabayar,4G,10,98.96,Yes,Yes,Auto-debit,0,2.0,No,15.4,6,0
CUST-03892,Male,29,Lainnya,50,Prabayar,5G,25,198.53,No,No,E-Wallet,1,4.0,Yes,18.49,9,0
CUST-03893,Male,56,Bandung,0,Prabayar,5G,50,74.96,No,Yes,Transfer Bank,1,3.0,No,0.94,4,0
CUST-03894,Female,36,Makassar,58,Prabayar,5G,10,99.43,No,Yes,Kartu Kredit,1,2.0,No,5.08,9,0
CUST-03895,Female,34,Lainnya,20,Prabayar,5G,50,184.31,Yes,No,Auto-debit,4,5.0,No,7.78,8,0
CUST-03896,Female,52,Surabaya,35,Prabayar,4G,Unlimited,207.63,No,Yes,E-Wallet,1,5.0,No,9.78,4,0
CUST-03897,Male,43,Yogyakarta,17,Prabayar,Fiber,5,163.12,No,Yes,E-Wallet,2,5.0,No,5.37,8,0
CUST-03898,Male,49,Jakarta,30,Hybrid,5G,10,50.47,No,No,E-Wallet,0,3.0,Yes,1.85,9,0
CUST-03899,Female,38,Jakarta,55,Prabayar,5G,25,90.67,No,Yes,Kartu Kredit,0,3.0,Yes,17.41,7,0
CUST-03900,Female,21,Jakarta,14,Pascabayar,5G,10,68.9,No,Yes,Kartu Kredit,0,1.0,Yes,20.11,7,0
CUST-03901,Female,18,Surabaya,41,Pascabayar,4G,100,128.73,No,No,Transfer Bank,2,5.0,No,1.62,8,0
CUST-03902,Female,19,Bandung,4,Pascabayar,5G,5,68.26,No,No,Transfer Bank,2,2.0,No,0.8,7,1
CUST-03903,Male,44,Bandung,12,Pascabayar,4G,5,101.19,No,Yes,Auto-debit,0,,No,7.12,5,0
CUST-03904,Female,42,Jakarta,49,Prabayar,Fiber,25,99.91,No,Yes,Kartu Kredit,1,2.0,No,11.18,4,1
CUST-03905,Female,53,Jakarta,40,Prabayar,4G,25,230.1,No,Yes,Kartu Kredit,0,3.0,No,0.28,10,0
CUST-03906,Female,60,Makassar,44,Pascabayar,5G,100,104.93,Yes,Yes,Kartu Kredit,0,2.0,No,26.99,9,0
CUST-03907,Female,26,Jakarta,16,Hybrid,Fiber,5,315.08,No,No,Auto-debit,1,2.0,Yes,7.42,10,0
CUST-03908,Male,62,Lainnya,14,Prabayar,Fiber,100,111.95,No,No,Auto-debit,1,2.0,Yes,4.53,7,0
CUST-03909,Female,61,Lainnya,30,Prabayar,5G,10,172.85,Yes,No,E-Wallet,1,2.0,No,2.01,5,1
CUST-03910,Male,46,Makassar,9,Hybrid,5G,Unlimited,152.18,Yes,Yes,E-Wallet,0,4.0,No,10.36,11,0
CUST-03911,Female,42,Semarang,63,Pascabayar,5G,50,142.15,No,No,Kartu Kredit,2,4.0,No,0.88,10,0
CUST-03912,Male,26,Makassar,19,Pascabayar,4G,100,199.75,No,No,E-Wallet,0,1.0,Yes,8.26,6,0
CUST-03913,Female,26,Makassar,51,Pascabayar,5G,5,133.05,No,Yes,Auto-debit,1,4.0,No,1.53,7,0
CUST-03914,Female,18,Lainnya,11,Hybrid,5G,100,101.16,No,No,Transfer Bank,0,4.0,Yes,5.6,13,0
CUST-03915,Male,48,Lainnya,46,Pascabayar,4G,25,185.19,Yes,Yes,E-Wallet,2,3.0,No,0.51,10,0
CUST-03916,Male,38,Bandung,14,Pascabayar,5G,50,83.02,No,No,Kartu Kredit,0,3.0,No,10.24,7,0
CUST-03917,Female,27,Semarang,20,Pascabayar,4G,5,114.36,Yes,No,Transfer Bank,1,4.0,No,8.07,9,0
CUST-03918,Male,24,Lainnya,29,Prabayar,5G,50,199.53,No,Yes,E-Wallet,2,1.0,No,49.68,9,1
CUST-03919,Female,20,Jakarta,8,Hybrid,5G,Unlimited,126.98,No,No,Transfer Bank,1,2.0,No,0.73,6,0
CUST-03920,Female,48,Medan,8,Hybrid,Fiber,Unlimited,166.06,Yes,Yes,Transfer Bank,0,3.0,No,26.62,8,0
CUST-03921,Female,50,Makassar,54,Pascabayar,4G,Unlimited,153.98,No,Yes,Transfer Bank,1,5.0,No,7.06,8,0
CUST-03922,Male,47,Makassar,24,Prabayar,4G,100,104.25,No,Yes,Kartu Kredit,0,2.0,Yes,1.76,7,0
CUST-03923,Male,23,Surabaya,40,Pascabayar,5G,10,129.16,No,No,Transfer Bank,0,4.0,No,4.2,12,0
CUST-03924,Female,19,Surabaya,46,Prabayar,5G,25,81.11,No,Yes,Auto-debit,0,5.0,No,5.35,8,0
CUST-03925,Female,22,Jakarta,44,Pascabayar,4G,5,214.41,No,No,Kartu Kredit,0,5.0,No,0.71,14,0
CUST-03926,Female,53,Medan,45,Prabayar,5G,10,116.13,Yes,Yes,Kartu Kredit,0,4.0,Yes,1.98,12,0
CUST-03927,Male,52,Lainnya,70,Pascabayar,Fiber,10,221.63,Yes,Yes,E-Wallet,0,4.0,No,8.84,11,0
CUST-03928,Female,31,Lainnya,45,Hybrid,5G,100,123.95,No,Yes,Auto-debit,1,4.0,No,,8,0
CUST-03929,Female,20,Surabaya,25,Prabayar,4G,5,171.65,No,Yes,Auto-debit,0,3.0,No,24.74,6,0
CUST-03930,Female,33,Surabaya,20,Pascabayar,4G,Unlimited,81.68,Yes,No,Auto-debit,3,5.0,No,12.39,9,0
CUST-03931,Male,56,Yogyakarta,57,Hybrid,5G,100,206.85,Yes,Yes,Auto-debit,1,4.0,Yes,27.11,8,0
CUST-03932,Female,24,Yogyakarta,30,Prabayar,5G,100,29.93,No,No,E-Wallet,0,5.0,Yes,1.98,9,0
CUST-03933,Female,55,Medan,40,Prabayar,Fiber,50,126.53,Yes,No,Kartu Kredit,1,1.0,No,9.67,6,0
CUST-03934,Male,39,Bandung,58,Prabayar,4G,10,107.93,No,Yes,Auto-debit,1,1.0,No,9.28,6,0
CUST-03935,Female,24,Jakarta,16,Pascabayar,5G,50,76.98,Yes,Yes,Transfer Bank,1,2.0,No,6.51,6,0
CUST-03936,Female,61,Yogyakarta,16,Prabayar,Fiber,50,393.72,No,Yes,Transfer Bank,1,1.0,Yes,18.91,9,0
CUST-03937,Male,42,Semarang,3,Prabayar,4G,Unlimited,70.07,No,No,E-Wallet,0,3.0,No,16.63,7,0
CUST-03938,Female,49,Bandung,5,Prabayar,Fiber,100,310.92,No,No,Auto-debit,0,5.0,Yes,,3,1
CUST-03939,Female,22,Lainnya,44,Prabayar,5G,100,266.62,Yes,Yes,Kartu Kredit,2,1.0,No,1.57,8,1
CUST-03940,Female,35,Makassar,36,Prabayar,5G,25,67.85,Yes,Yes,Transfer Bank,1,5.0,Yes,25.11,12,0
CUST-03941,Male,47,Lainnya,21,Pascabayar,4G,25,132.07,Yes,No,Kartu Kredit,1,5.0,No,8.21,4,0
CUST-03942,Female,48,Bandung,15,Prabayar,Fiber,100,126.59,No,No,Auto-debit,1,1.0,No,7.99,10,0
CUST-03943,Female,20,Bandung,50,Pascabayar,Fiber,50,98.75,Yes,Yes,Kartu Kredit,3,2.0,No,8.07,6,1
CUST-03944,Male,46,Lainnya,6,Pascabayar,4G,25,133.97,No,Yes,E-Wallet,1,3.0,No,30.88,4,0
CUST-03945,Female,62,Lainnya,50,Hybrid,5G,25,153.71,No,Yes,Transfer Bank,0,5.0,No,10.85,14,0
CUST-03946,Male,54,Lainnya,65,Prabayar,4G,50,223.31,No,No,Transfer Bank,1,3.0,Yes,47.01,10,0
CUST-03947,Male,27,Lainnya,32,Pascabayar,4G,50,75.43,Yes,No,Kartu Kredit,2,5.0,No,17.47,8,1
CUST-03948,Female,60,Bandung,35,Pascabayar,5G,25,127.11,No,Yes,Kartu Kredit,1,3.0,No,6.36,6,0
CUST-03949,Male,50,Jakarta,38,Pascabayar,5G,5,108.48,No,No,Auto-debit,0,2.0,Yes,55.32,6,0
CUST-03950,Male,20,Bandung,6,Prabayar,4G,Unlimited,102.87,Yes,No,Kartu Kredit,2,4.0,No,15.87,6,1
CUST-03951,Male,24,Lainnya,45,Prabayar,4G,10,136.65,No,Yes,E-Wallet,0,1.0,Yes,19.12,6,0
CUST-03952,Female,61,Surabaya,26,Pascabayar,4G,5,121.17,No,Yes,E-Wallet,1,3.0,No,19.45,14,0
CUST-03953,Male,27,Yogyakarta,33,Prabayar,4G,10,38.0,Yes,Yes,Kartu Kredit,0,1.0,Yes,29.56,10,1
CUST-03954,Female,22,Lainnya,1,Hybrid,4G,Unlimited,154.83,No,No,Kartu Kredit,0,1.0,No,12.04,8,0
CUST-03955,Female,39,Lainnya,63,Pascabayar,4G,10,50.49,Yes,Yes,Transfer Bank,1,1.0,No,4.73,5,0
CUST-03956,Female,42,Lainnya,24,Pascabayar,Fiber,100,212.24,Yes,No,Transfer Bank,2,1.0,Yes,2.68,10,1
CUST-03957,Female,44,Medan,5,Hybrid,4G,25,143.33,Yes,Yes,E-Wallet,1,2.0,No,27.49,11,0
CUST-03958,Male,48,Medan,56,Pascabayar,Fiber,50,116.49,No,No,E-Wallet,3,5.0,No,9.96,10,0
CUST-03959,Male,64,Lainnya,70,Prabayar,4G,100,66.53,Yes,No,Kartu Kredit,1,1.0,No,33.34,10,0
CUST-03960,Female,53,Jakarta,37,Prabayar,5G,10,156.96,No,Yes,Auto-debit,2,5.0,No,6.67,7,0
CUST-03961,Female,19,Jakarta,2,Pascabayar,4G,25,132.24,No,No,Kartu Kredit,0,3.0,Yes,2.19,13,0
CUST-03962,Female,22,Lainnya,71,Prabayar,4G,100,136.49,Yes,No,E-Wallet,0,5.0,Yes,13.8,7,0
CUST-03963,Male,18,Makassar,14,Hybrid,5G,Unlimited,145.34,Yes,Yes,Kartu Kredit,1,3.0,No,7.28,11,0
CUST-03964,Male,36,Medan,17,Prabayar,4G,Unlimited,178.12,Yes,Yes,Auto-debit,0,4.0,No,9.47,10,0
CUST-03965,Female,34,Jakarta,50,Prabayar,4G,10,154.54,Yes,No,E-Wallet,0,4.0,No,1.23,12,0
CUST-03966,Female,61,Medan,23,Pascabayar,4G,10,257.7,No,No,Kartu Kredit,2,4.0,No,2.06,9,0
CUST-03967,Male,35,Lainnya,6,Pascabayar,5G,Unlimited,177.87,No,Yes,Transfer Bank,1,5.0,No,6.66,8,0
CUST-03968,Female,19,Semarang,49,Hybrid,4G,100,152.81,No,Yes,Transfer Bank,1,5.0,Yes,1.51,7,0
CUST-03969,Female,59,Bandung,18,Prabayar,4G,10,139.13,No,Yes,Kartu Kredit,2,1.0,No,16.05,5,1
CUST-03970,Male,30,Medan,62,Prabayar,4G,50,86.07,No,Yes,Transfer Bank,0,2.0,Yes,7.25,8,0
CUST-03971,Female,60,Lainnya,11,Pascabayar,5G,10,61.88,No,No,Kartu Kredit,1,5.0,No,7.14,8,0
CUST-03972,Male,54,Lainnya,65,Hybrid,Fiber,5,34.23,No,No,Auto-debit,1,4.0,No,1.39,6,0
CUST-03973,Male,59,Bandung,52,Prabayar,4G,5,173.44,Yes,No,Kartu Kredit,0,3.0,No,3.37,6,1
CUST-03974,Male,56,Semarang,17,Pascabayar,4G,25,133.28,Yes,No,Transfer Bank,0,3.0,Yes,0.08,6,0
CUST-03975,Female,24,Surabaya,41,Prabayar,5G,10,180.09,Yes,Yes,Auto-debit,0,4.0,No,57.35,9,0
CUST-03976,Female,47,Bandung,67,Pascabayar,Fiber,100,249.79,No,Yes,E-Wallet,2,4.0,Yes,17.03,5,0
CUST-03977,Female,37,Jakarta,4,Prabayar,4G,5,127.4,No,Yes,Transfer Bank,2,2.0,No,34.51,12,0
CUST-03978,Female,47,Medan,59,Hybrid,5G,10,68.76,No,No,Kartu Kredit,0,5.0,No,5.43,10,0
CUST-03979,Male,53,Semarang,33,Prabayar,5G,50,203.87,No,No,Transfer Bank,1,3.0,No,16.43,11,0
CUST-03980,Male,41,Surabaya,68,Pascabayar,4G,25,122.1,Yes,No,Auto-debit,4,4.0,Yes,26.04,12,0
CUST-03981,Male,32,Surabaya,15,Pascabayar,5G,10,100.88,No,Yes,Transfer Bank,0,2.0,No,13.71,10,0
CUST-03982,Female,61,Jakarta,51,Prabayar,5G,5,97.01,No,No,E-Wallet,1,5.0,No,12.94,9,0
CUST-03983,Female,49,Jakarta,69,Prabayar,4G,5,172.61,Yes,Yes,Auto-debit,1,3.0,No,66.54,5,0
CUST-03984,Female,59,Makassar,24,Pascabayar,4G,10,171.37,No,Yes,E-Wallet,1,3.0,No,22.42,13,0
CUST-03985,Male,29,Jakarta,7,Pascabayar,4G,10,225.9,No,No,Transfer Bank,0,2.0,No,12.44,11,0
CUST-03986,Male,57,Jakarta,28,Pascabayar,4G,50,78.48,Yes,Yes,Kartu Kredit,1,3.0,No,4.28,8,0
CUST-03987,Male,33,Lainnya,43,Pascabayar,5G,100,77.83,No,No,Auto-debit,1,1.0,No,3.97,3,0
